time,open,high,low,close,0050 · TWSE: close,MA,Volume,Plot,Plot
2016-02-22,60.849998,61.700001,60.200001,61.25,61.25,63.96999959999996,55741988,52.70269418066561,44.5467730962481
2016-03-01,61.25,63.299999,61.099998,63.099998,63.099998,64.0158329333333,96760900,69.36934583231455,57.057037307574284
2016-03-07,63.200001,63.75,62.5,63.549999,63.549999,64.0749995833333,87265074,73.42340962583957,65.16514987960657
2016-03-14,64,64.900002,63,64.699997,64.699997,64.14624954166662,131926440,83.48621403922675,75.42632316579362
2016-03-21,64.900002,65.050003,63.700001,64.050003,64.050003,64.21749956666663,38579691,77.5229674269785,78.1441970306816
2016-03-28,64.050003,65.400002,63.5,63.900002,63.900002,64.2704162583333,67908562,76.14681171618133,79.0519977274622
2016-04-06,63.299999,63.299999,61.599998,62.75,62.75,64.3170829083333,35934517,65.59633658782815,73.08870524366266
2016-04-11,62.5,64.599998,62.150002,64.25,64.25,64.37458292499997,39754432,79.35780195269689,73.70031675223545
2016-04-18,64.050003,64.650002,62.549999,63.200001,63.200001,64.42249959166664,22510764,69.72478537159901,71.55964130404135
2016-04-25,63.200001,63.900002,61.349998,61.599998,61.599998,64.44999958333331,27817817,55.045861459474956,68.04281626125695
2016-05-03,61.599998,61.599998,59.450001,59.700001,59.700001,64.46541627499998,60811777,37.614699520238624,54.128448783770864
2016-05-09,59.900002,60.299999,59,59.150002,59.150002,64.47874963333331,89771200,35.32340882650396,42.66132326873919
2016-05-16,59.150002,60.299999,59.099998,60,60,64.48999961666665,43746989,43.78109700254846,38.90640178309703
2016-05-23,60.099998,62.650002,59.849998,62.599998,62.599998,64.52291624999998,105745520,71.42854227406437,50.177682701038925
2016-05-30,62.599998,64.050003,62.5,63.849998,63.849998,64.57499958333331,86107287,84.18363910871872,66.46442612844385
2016-06-06,64,65.550003,63.650002,65.25,65.25,64.64708293333331,69893620,96.98489598748942,84.19902579009083
2016-06-13,64.300003,64.449997,63,64.050003,64.050003,64.6979162833333,53323541,84.92463069114037,88.69772192911616
2016-06-20,64.5,64.949997,62.049999,63.099998,63.099998,64.73874959166663,102831140,75.37684654429817,85.76212440764266
2016-06-27,63.200001,66.400002,63,66.25,66.25,64.80499959999997,75391820,98.61109310700255,86.30419011414703
2016-07-04,66.099998,66.75,64.699997,65.699997,65.699997,64.8574995583333,31305845,90.58293442458572,88.19029135862881
2016-07-11,66.699997,68.5,66.699997,68.5,68.5,64.93541620833331,72693626,100,96.3980091771961
2016-07-18,68.449997,69.900002,68.449997,69.300003,69.300003,65.0254162333333,91856775,95.80420397085206,95.46237946514593
2016-07-25,69.5,69.949997,68.349998,68.550003,68.550003,65.09749957499997,66849810,90.24394357100657,95.34938251395289
2016-08-01,68.800003,69.75,68.050003,69.599998,69.599998,65.17208287499997,54423014,97.56098240843085,94.5363766500965
2016-08-08,70,70.599998,69.449997,70.199997,70.199997,65.24749949999998,42131361,97.1222943429412,94.97574010745956
2016-08-15,70.199997,70.5,69.199997,69.199997,69.199997,65.3112494833333,29729662,88.79999199999997,94.49442291712403
2016-08-22,69,70.300003,68.449997,70.099998,70.099998,65.38958279166664,30253406,96,93.97409544764707
2016-08-29,69.900002,70.25,68.599998,69.150002,69.150002,65.45499948333331,21132888,87.5000323275918,90.76667477586393
2016-09-05,69.800003,71.900002,69.800003,70.400002,70.400002,65.52958282499998,35457492,88.37209482603181,90.62404238454121
2016-09-12,69.349998,69.349998,68.199997,68.449997,68.449997,65.58458281666664,19983883,73.25577934018922,83.04263549793762
2016-09-19,69.400002,72,69.400002,71.900002,71.900002,65.66083283333332,33984425,99.23078461538462,86.95288626053524
2016-09-26,71.5,72.150002,70.800003,70.949997,70.949997,65.72624949166665,19205000,90.87448807992573,87.78701734516653
2016-10-03,71.199997,71.849998,71.099998,71.650002,71.650002,65.79374951666664,17021386,96.19771920947237,95.43433063492758
2016-10-11,72.349998,72.449997,71.199997,71.449997,71.449997,65.85708284166664,22091181,92.56505410372954,93.21242046437588
2016-10-17,71.449997,73.050003,70.599998,72.599998,72.599998,65.92249949166664,38688146,96.79711812161176,95.18663047827123
2016-10-24,72.849998,73.5,72.400002,72.599998,72.599998,65.98291615833331,17294790,93.79308965517241,94.38508729350457
2016-10-31,72.25,72.699997,70.849998,71,71,66.0104161833333,21892065,82.75862068965517,91.11627615547978
2016-11-07,71.800003,73.050003,69.949997,70.050003,70.050003,66.02499951666664,40941694,76.20691724137933,84.25287586206896
2016-11-14,69.949997,70.5,69.449997,70.400002,70.400002,66.04916619999997,41315470,78.62070344827586,79.19541379310344
2016-11-21,70.300003,71.900002,70.099998,71.349998,71.349998,66.07999949999997,14804149,85.06943262924547,79.96568443963353
2016-11-28,71.349998,72.099998,70.900002,71.199997,71.199997,66.12124947499997,11245760,83.15016364100164,82.2800999061743
2016-12-05,71.199997,73.199997,70.800003,73.150002,73.150002,66.18333284999997,16795376,96.9432491752621,88.38761514850306
2016-12-12,73.300003,73.550003,72.300003,72.300003,72.300003,66.22666622499997,13751390,89.13043856332573,89.74128379319647
2016-12-19,72.25,72.300003,70.349998,70.550003,70.550003,66.24166624999997,24129441,73.91305255198174,86.66224676352317
2016-12-26,70.650002,72,70.550003,71.800003,71.800003,66.26333296666664,12922777,84.78261398865601,82.60870170132114
2017-01-03,71.699997,72.75,71.5,72.650002,72.650002,66.29374964999998,14942224,91.46918725994672,83.38828460019481
2017-01-09,72.75,73.300003,72.300003,72.599998,72.599998,66.33416629999996,17561515,89.26548750362426,88.50576291740897
2017-01-16,72.400002,72.400002,71.599998,72.150002,72.150002,66.36874964999997,14316731,79.56204709893683,86.76557395416926
2017-01-23,72.550003,73.300003,72.550003,73.300003,73.300003,66.43291635833332,10540193,95.45454545454545,88.09402668570216
2017-02-02,73.5,73.650002,72.650002,72.849998,72.849998,66.48416636666664,9808341,85.71421173468063,86.91026809605428
2017-02-06,73,73.449997,71.349998,72.800003,72.800003,66.5408330583333,20104624,84.82144371811499,88.66340030244702
2017-02-13,72.800003,74.199997,72.800003,73.349998,73.349998,66.62416639166665,29468223,85.83335000000005,85.45633515093186
2017-02-20,73.550003,73.699997,72.849998,73.150002,73.150002,66.70833308333332,13255624,82.50008333333341,84.38495901714946
2017-03-01,73.099998,73.25,72,72.099998,72.099998,66.7649997083333,14575448,65.00001666666671,77.7778166666667
2017-03-06,72.050003,72.849998,71.550003,72,72,66.82166639999998,15191486,63.333383333333394,70.27782777777782
2017-03-13,72.150002,74.099998,72.150002,74,74,66.89083309166665,22765131,96.66671666666673,75.00003888888894
2017-03-20,73.949997,74.900002,73.849998,74.25,74.25,66.95416640833331,25938506,90.29848485187696,83.43286161729236
2017-03-27,74,74.599998,73.699997,73.699997,73.699997,67.00583304999998,14694412,78.1817272727272,88.38230959709028
2017-04-05,73.949997,74.800003,73.400002,74.099998,74.099998,67.06624971666665,8294683,85.32104098987064,84.60041770482492
2017-04-10,74.099998,74.449997,73.5,73.550003,73.550003,67.13499971666664,12946850,75.2293988721112,79.57738904490301
2017-04-17,73.550003,74,72.5,73.5,73.5,67.20416640833331,25014329,74.31191347530874,78.28745111243019
2017-04-24,73.900002,74.699997,73.449997,74.550003,74.550003,67.27166645833331,22233868,93.57800589173777,81.0397727463859
2017-05-02,75,75.650002,75,75.150002,75.150002,67.34083315833331,29724953,91.93549037460454,86.6084699138837
2017-05-08,75.550003,76.5,75.25,76.300003,76.300003,67.4254165,14865947,97.16316432773155,94.22555353135796
2017-05-15,76.300003,76.599998,75.300003,75.849998,75.849998,67.51166648333331,9650355,89.51049097755372,92.86971522662994
2017-05-22,75.949997,77.150002,75.75,76.949997,76.949997,67.58041648333332,18007062,97.40253415419855,94.69206315316127
2017-05-31,76.949997,77.5,76.400002,77.199997,77.199997,67.65708312499999,8463927,95.94590650110631,94.2863105442862
2017-06-05,77.349998,78.349998,77.25,78,78,67.73416645833332,11226824,95.62502500000001,96.32448855176828
2017-06-12,77.150002,77.699997,76.5,77.699997,77.699997,67.80291645833333,14037956,91.87498749999996,94.48197300036877
2017-06-19,77.699997,80.050003,77.699997,79.699997,79.699997,67.88124974166665,37434508,96.39169258160169,94.63056836053387
2017-06-26,79.800003,81.5,79.800003,80.400002,80.400002,67.96958306666666,28065502,90.13454885478946,92.80040964546369
2017-07-03,80.400002,80.75,79.75,79.949997,79.949997,68.05708306666665,11124786,85.8447175830276,90.79031967313956
2017-07-10,80,82.400002,80,82.050003,82.050003,68.1529164,17911185,96.83258938186813,90.9372852732284
2017-07-17,82.5,83,81.849998,82.099998,82.099998,68.26416638333333,19719637,92.27466227044424,91.65065641177999
2017-07-24,81.949997,83,81.75,82.099998,82.099998,68.36916636666666,13463729,92.27466227044424,93.79397130758554
2017-07-31,81.449997,82.650002,81.050003,82.349998,82.349998,68.47499966666666,15667553,94.42058464882666,92.98996972990506
2017-08-07,82.449997,83.25,80.75,81.25,81.25,68.57666630833333,16133077,83.19328013558317,89.96284235161802
2017-08-14,81.449997,81.699997,80.599998,81.150002,81.150002,68.65124968333333,15521554,82.3529609490822,86.65560857783066
2017-08-21,81.050003,82.75,80.75,82.699997,82.699997,68.74499968333333,17644060,95.29911845276538,86.94845317914358
2017-08-28,82.699997,83.199997,81.949997,83,83,68.84916634999999,15835525,97.86324731536256,91.83844223907005
2017-09-04,82.900002,83.050003,82.199997,82.699997,82.699997,68.95499965833334,12262090,95.29911845276538,96.15382807363112
2017-09-11,83.25,83.349998,82.099998,82.349998,82.349998,69.05208300000001,8768097,91.5254201378899,94.89592863533927
2017-09-18,82.849998,83.300003,81.550003,81.599998,81.599998,69.139583,21548954,84.37499441964086,90.39984433676538
2017-09-25,81.550003,81.550003,80.300003,80.650002,80.650002,69.24124970833333,35409430,75.11523965257875,83.67188473670318
2017-10-02,81.25,82.199997,81.25,82.099998,82.099998,69.35208300000001,15373154,88.47926054917245,82.6564982071307
2017-10-11,82.449997,84.199997,82.449997,84.050003,84.050003,69.482499675,28341520,98.71799967128203,87.43749995767774
2017-10-16,84.050003,85.199997,84.050003,84.550003,84.550003,69.599999725,15925241,94.88193579888254,94.02639867311234
2017-10-23,84.699997,84.949997,84,84.300003,84.300003,69.71833310000001,10628272,92.91343139687362,95.50445562234604
2017-10-30,85.099998,85.400002,84.599998,84.699997,84.699997,69.86499975833334,9821580,94.14222002417569,93.97919573997729
2017-11-06,85.199997,85.300003,83.949997,84.550003,84.550003,69.99874978333334,6776157,91.82693426405113,92.96086189503347
2017-11-13,84.25,84.449997,83.150002,84.349998,84.349998,70.14541643333334,17438203,89.65513504332313,91.87476311051665
2017-11-20,84.400002,85.599998,83.900002,85.150002,85.150002,70.30374976666667,14305020,95.63110467529354,92.37105799422261
2017-11-27,85.150002,85.150002,81.650002,82.599998,82.599998,70.45291644166667,19175100,69.54314102398801,84.94312691420157
2017-12-04,82.650002,82.949997,80.449997,80.900002,80.900002,70.59958313333333,30208328,48.91306474481076,71.36243681469745
2017-12-11,81.199997,82,80.550003,81.099998,81.099998,70.777083125,14680081,50.54943968119553,56.33521514999811
2017-12-18,81.199997,81.400002,80.699997,81.300003,81.300003,70.93958315833333,15475650,52.74729730709835,50.73660057770155
2017-12-25,81.300003,82.199997,80.5,82.150002,82.150002,71.112916525,14966384,56.32917008491521,53.20863569106971
2018-01-02,82.150002,83.800003,82.150002,83.75,83.75,71.28166652499999,24053997,68.37609175251,59.15085304817453
2018-01-08,83.800003,84.25,83.099998,84.099998,84.099998,71.44208319166665,20054342,74.35896559280874,66.35474247674466
2018-01-16,84.650002,87.150002,84.5,87.150002,87.150002,71.64958320833333,21854984,100,80.91168578177293
2018-01-22,87.150002,88.400002,86.849998,87.5,87.5,71.85166654166666,28102779,88.88886282578552,87.74927613953143
2018-01-29,85.5,86.150002,84.150002,84.900002,84.900002,72.01999991666666,21659928,56.79011812223679,81.89299364934078
2018-02-05,83.199997,83.75,78,79.050003,79.050003,72.130833275,70206332,10.096180750734508,51.92505389958561
2018-02-12,79.550003,79.900002,79.400002,79.699997,79.699997,72.24583323333333,8443795,16.34612185651499,27.744140243162104
2018-02-21,81.400002,82.099998,80.75,82,82,72.40249989166666,18975311,38.46153106509018,21.63461122411324
2018-02-26,82.550003,83.199997,80.449997,81.150002,81.150002,72.54458325833333,21559534,30.28847494452405,28.365375955376418
2018-03-05,81.099998,83,80.650002,82.849998,82.849998,72.72166659166666,17939769,46.6345871856563,38.46153106509019
2018-03-12,83.599998,84.949997,83.099998,83.900002,83.900002,72.90166661666666,31023256,56.73077755177355,44.55127989398465
2018-03-19,83.650002,84.599998,81.800003,82.099998,82.099998,73.06958325833332,21312074,39.42305011095189,47.59613828279393
2018-03-26,81.849998,83.400002,81.599998,82.849998,82.849998,73.245416575,20901827,46.6345871856563,47.59613828279393
2018-04-02,82.849998,82.949997,81.199997,81.5,81.5,73.42583325833333,9924822,33.653839681953905,39.90382565952071
2018-04-09,82.150002,83.150002,81.599998,82.5,82.5,73.60708325833333,16439885,43.26922244822645,41.185883105278904
2018-04-16,82.650002,82.650002,80.5,80.75,80.75,73.76666660833332,23353059,26.442302607249495,34.4551215791433
2018-04-23,80.25,80.449997,78.800003,79.199997,79.199997,73.92041658333332,72834953,11.538430473378718,27.08331850961825
2018-04-30,79.650002,80.150002,78.349998,78.949997,78.949997,74.09958321666666,24329338,9.134584781810581,15.70510595414629
2018-05-07,79.5,81.699997,78.800003,81.599998,81.599998,74.30708319166666,36201121,34.61535872781562,18.429457994335
2018-05-14,82,82.599998,80.849998,80.949997,80.949997,74.51041650833332,37015259,28.36535031435567,24.038431274660653
2018-05-21,81.199997,82.300003,81.199997,81.849998,81.849998,74.70083315833334,12102555,37.019204419383755,33.33330448718501
2018-05-28,82.050003,82.25,80.300003,81.349998,81.349998,74.88749979999999,13961358,32.21151303624749,32.53202258999564
2018-06-04,81.800003,83.599998,81.800003,82.550003,82.550003,75.06833317499999,26349164,43.750020432688416,37.66024596277322
2018-06-11,82.800003,83.099998,81.199997,81.949997,81.949997,75.24083315,17602134,37.98073308062821,37.98075551652137
2018-06-19,81.099998,81.699997,80.300003,81.150002,81.150002,75.39124985,21478545,30.28847494452405,37.339742819280225
2018-06-25,80.849998,81.550003,79.800003,81.449997,81.449997,75.54041649999999,51383604,33.173041697491946,33.814083240881395
2018-07-02,81.5,81.949997,80.199997,80.949997,80.949997,75.67583316666666,19416338,28.36535031435567,30.608955652123885
2018-07-09,81.75,83.400002,81.300003,83.349998,83.349998,75.83666645833333,38398274,51.442278568792574,37.66022352688006
2018-07-16,83.300003,84.699997,82.400002,84.650002,84.650002,76.009583125,53120669,63.94231462647796,47.91664783654206
2018-07-23,84.300003,85.75,83.849998,85.699997,85.699997,76.2008331,34391775,74.03841845415026,63.141003883140264
2018-07-30,85.650002,86.199997,84.849998,85.550003,85.550003,76.378333125,15982696,72.59616873150605,70.19230060404476
2018-08-06,85.550003,86.400002,85.349998,85.699997,85.699997,76.56583309166668,10610642,91.66660912699778,79.43373210421804
2018-08-13,85.050003,85.050003,83.050003,83.650002,83.650002,76.74958312500002,22980391,67.26191255668749,77.17489680506377
2018-08-20,83.900002,85.199997,83.699997,84.800003,84.800003,76.95874980833334,18135232,80.12424590099587,79.68425586156037
2018-08-27,85,88.349998,85,86.949997,86.949997,77.19041643333334,40837165,85.99998999999997,77.79538281922778
2018-09-03,86.949997,87.300003,86,86.400002,86.400002,77.41041645,12975907,80.50004000000001,82.20809196699862
2018-09-10,86.599998,86.599998,84.900002,86.5,86.5,77.60958313333335,73041233,81.50002,82.66668333333332
2018-09-17,86.5,86.849998,85.199997,86.849998,86.849998,77.80124980000001,33541373,85,82.33335333333333
2018-09-25,86.650002,87.650002,86.599998,86.900002,86.900002,77.98166648333334,56545162,85.50004000000001,84.00002
2018-10-01,86.900002,87.400002,83,83.449997,83.449997,78.1433331,52199320,50.999989999999976,73.83334333333333
2018-10-08,82.949997,83.400002,77.349998,80.050003,80.050003,78.28458314166667,158789007,24.54550000000004,53.68184333333334
2018-10-15,79.5,80.5,78,79.300003,79.300003,78.39333316666668,106347658,17.727318181818223,31.090936060606072
2018-10-22,78.349998,79.550003,74.5,75.400002,75.400002,78.47416654166668,97074012,6.498210324651316,16.257009502156524
2018-10-29,75.849998,78.800003,75.349998,78.650002,78.650002,78.55874989166668,39430157,29.96391768432025,18.063148730263265
2018-11-05,78.099998,79.400002,77.599998,77.800003,77.800003,78.62958322500002,64216978,23.826739902778353,20.09628930391664
2018-11-12,77.75,78.300003,75.699997,76.949997,76.949997,78.69958317500001,37716776,17.68951157971284,23.826723055603818
2018-11-19,77.050003,77.150002,74.849998,75.349998,75.349998,78.74749984166668,40784554,6.137170561324265,15.884474014605155
2018-11-26,75.900002,77.949997,75.199997,76.75,76.75,78.8020832,34597758,16.24548971054003,13.357390617192381
2018-12-03,77.849998,79,74.849998,75.449997,75.449997,78.85416653333336,54734065,6.859185106019483,9.747281792627929
2018-12-10,74.5,76.5,74.449997,75.349998,75.349998,78.89791653333334,42041626,6.474826872314635,9.859833896291386
2018-12-17,75.349998,76.050003,74.449997,75.199997,75.199997,78.94833315833334,35861750,5.395683065058772,6.243231681130966
2018-12-24,74.849998,75.5,73.300003,75.5,75.5,78.99083314166668,41188786,14.617925122234238,8.829478353202552
2019-01-02,75.849998,75.900002,72,72.199997,72.199997,79.02208314166668,43171685,1.2232233912199635,7.078943859504328
2019-01-07,73.550003,75.75,73.25,75.5,75.5,79.05208312500002,50229059,21.406730447306476,12.415959653586894
2019-01-14,75.449997,76.099998,74.75,75.949997,75.949997,79.09374979166668,50791588,24.159006013334047,15.596319950620162
2019-01-21,76.349998,76.699997,73.650002,75,75,79.12166644166669,36322413,18.348626097691266,21.30478751944393
2019-01-28,75.150002,75.449997,74.199997,74.349998,74.349998,79.14583311666668,13500162,14.37307821077409,18.960236773933133
2019-02-11,75.349998,75.949997,74.849998,75.050003,75.050003,79.16624982500002,24094403,18.65445488127891,17.125386396581423
2019-02-18,75.5,77.099998,75.5,76.949997,76.949997,79.20249981666669,72311917,30.27521471256447,21.10091593487249
2019-02-25,77.349998,77.800003,77.300003,77.650002,77.650002,79.25791650000002,48175894,34.55659138306928,27.828753658970886
2019-03-04,77.550003,77.550003,75.800003,76,76,79.30749980833336,65664825,24.46483479692169,29.76554696418515
2019-03-11,75.849998,77.699997,75.699997,77.599998,77.599998,79.36749977500001,45340894,34.25075648327296,31.09072755442131
2019-03-18,77.75,79.699997,77.650002,79.349998,79.349998,79.43416644166669,50950601,46.96483744858307,35.22680957625924
2019-03-25,78.099998,79.150002,78,79.150002,79.150002,79.50041648333334,21372446,45.68690789943669,42.30083394376424
2019-04-01,80,80.449997,79.599998,80.150002,80.150002,79.55874981666668,23525671,52.07668344067944,48.242809596233066
2019-04-08,80.800003,81.550003,80.699997,81.099998,81.099998,79.63208310833333,49896829,58.14694464575787,51.970178661957995
2019-04-15,81.650002,83.5,81.550003,82.800003,82.800003,79.73416644166669,71760346,70.12988050261293,60.117836196350076
2019-04-22,83,83.550003,82.199997,82.449997,82.449997,79.82291639166668,19339028,90.47614100186807,72.91765538341295
2019-04-29,82.599998,83.800003,82.400002,83.75,83.75,79.915416375,42889877,99.57624587044593,86.72742245830898
2019-05-06,82.599998,83.300003,80.900002,81.5,81.5,79.98958305833335,53766004,80.50845410802012,90.18694699344469
2019-05-13,81.099998,81.099998,78.25,78.25,78.25,80.040416375,96893375,52.96608822896061,77.68359606914221
2019-05-20,78.5,78.800003,76.849998,77.349998,77.349998,80.07416633333334,76389598,45.33895457484204,59.60449897060759
2019-05-27,77.5,78.449997,76.300003,78.449997,78.449997,80.12083299166667,46237870,54.66097762856496,50.98867347745587
2019-06-03,78.199997,78.949997,77.449997,77.699997,77.699997,80.16166627500002,27754620,48.305047041089686,49.434993081498895
2019-06-10,78.650002,79.800003,78.349998,78.900002,78.900002,80.20791630833334,36628073,58.47457835392075,53.8135343411918
2019-06-17,78.449997,81.199997,78.099998,80.849998,80.849998,80.27208294166667,57789540,74.99996398305997,60.5931964593568
2019-06-24,80.800003,81.599998,80.25,80.900002,80.900002,80.34541630833334,49747242,75.42372658718813,69.63275630805627
2019-07-01,82.050003,82.800003,81.349998,81.900002,81.900002,80.42791632500001,34986598,83.89830070382183,78.10733042468998
2019-07-08,81.800003,83.050003,81.400002,82.75,82.75,80.50083299166667,25722221,91.10167175381224,83.47456634827407
2019-07-15,82.849998,83.449997,82.25,83,83,80.57374965833334,42759766,93.22031528297066,89.40676258020157
2019-07-22,83.099998,83.900002,83.099998,83.25,83.25,80.65333301666668,25693342,93.89669598184113,92.739561006208
2019-07-29,83.099998,83.699997,80.599998,80.949997,80.949997,80.71041634166667,30134227,71.2194634146341,86.11215822648198
2019-08-05,80.699997,80.849998,78.5,80.650002,80.650002,80.76958300000001,67453477,68.29268292682927,77.8029474411015
2019-08-12,80.650002,80.849998,79.099998,80.349998,80.349998,80.82666631666667,40112524,63.402039483484806,67.6380619416494
2019-08-19,80.75,81.650002,80.300003,81,81,80.88041629166669,29337879,67.9557931687102,66.55017185967476
2019-08-26,79.800003,81.900002,79.599998,81.849998,81.849998,80.93624959166668,40750905,75.59519628685801,68.98434297968434
2019-09-02,81.800003,83.550003,81.199997,83.5,83.5,80.99624956666668,64915259,95.12192980370133,79.55763975308986
2019-09-09,83.699997,84.25,83.199997,83.900002,83.900002,81.06333293333336,31832517,95.90645757668156,88.87452788908031
2019-09-16,84,85.150002,83.949997,84.699997,84.699997,81.12791626666669,48905121,95.23804484759528,95.42214407599273
2019-09-23,84.650002,85.199997,83.900002,84.599998,84.599998,81.18958294166669,27228907,93.25843365737103,94.80097869388264
2019-09-30,84.800003,86,84.300003,85.150002,85.150002,81.24916629166667,23385790,91.237131310453,93.24453660513977
2019-10-07,85.400002,86.599998,85.199997,85.800003,85.800003,81.31666634166668,23253011,92.23305448206533,92.24287314996313
2019-10-14,87,88.650002,87,87.949997,87.949997,81.38541634166668,23209261,94.33194286088602,92.60070955113478
2019-10-21,87.949997,89.199997,87.75,88.800003,88.800003,81.45541635000001,17465456,96.89926987562946,94.48808907286029
2019-10-28,89.25,90.599998,89,90.099998,90.099998,81.53999969166668,30069971,96.5034952809424,95.91156933915265
2019-11-04,90.550003,93.349998,90.550003,92.550003,92.550003,81.62749969166667,21131933,95.30794583810732,96.23690366489306
2019-11-11,92.400002,92.5,91.050003,92.300003,92.300003,81.71249973333335,14906346,93.84166974829027,95.21770362244666
2019-11-18,92.5,93.599998,91.800003,92.550003,92.550003,81.79958310833335,17654238,93.93066298574078,94.36009285737946
2019-11-25,93,93.300003,91.449997,91.5,91.5,81.87583312500003,15002778,87.86127972869356,91.8778708209082
2019-12-02,91.949997,93.5,91.400002,93.050003,93.050003,81.97416648333336,12625126,96.82083723145587,92.87092664863007
2019-12-09,93.199997,97.400002,92.800003,96.900002,96.900002,82.10541648333334,24444644,97.4937349639762,94.05861730804189
2019-12-16,96.949997,98.300003,96.650002,96.949997,96.949997,82.22416648333335,18572518,93.31680363445452,95.87712527662887
2019-12-23,97,98.150002,96.949997,98,98,82.34916648333336,12689640,98.51483700127795,96.44179186656957
2019-12-30,98,98.699997,96.949997,97.650002,97.650002,82.47374985833335,19138271,94.8020041785155,95.54454827141599
2020-01-06,97.050003,97.800003,95.050003,97.300003,97.300003,82.59833323333335,40403233,93.06933560435681,95.46205892805011
2020-01-13,97.849998,98.849998,97,97.300003,97.300003,82.72916660833336,45262841,92.38331620474854,93.41821866254031
2020-01-20,97.550003,98,97.550003,97.699997,97.699997,82.87124990000002,6969945,94.34888887949766,93.26718022953436
2020-01-30,95,95,89.650002,89.949997,89.949997,82.93666655833334,54760641,56.265347053105344,80.99918404578388
2020-02-03,88.5,92.300003,87.599998,91.199997,91.199997,82.99624984166668,51680877,62.407853799297655,71.00736324396692
2020-02-10,90,93.25,89.599998,92.949997,92.949997,83.06624979166668,28806909,71.00736324396689,63.22685469879
2020-02-17,92.300003,92.550003,90.949997,91.25,91.25,83.12416643333334,38682102,61.51899746835443,64.97807150387302
2020-02-24,90.25,90.5,88.349998,88.650002,88.650002,83.15708314166667,62181097,47.0130077922078,59.846456168176395
2020-03-02,87.5,90.25,86.849998,88.349998,88.349998,83.18874976666667,74285815,45.45454545454545,51.328850238369256
2020-03-09,86.800003,86.800003,75.949997,81,81,83.16083311666668,165440447,22.05241388417408,38.17332237697581
2020-03-16,80,80.400002,67.25,74,74,83.06791643333335,240699159,21.360760845617776,29.622573394779135
2020-03-23,71,78.699997,69.550003,76.599998,76.599998,83.01791643333335,123079369,29.588603138519186,24.33392595610371
2020-03-30,74.699997,77.199997,74.050003,75.900002,75.900002,82.9762497666667,33317900,27.37342578312822,26.10759658908842
2020-04-06,76.949997,80.099998,75.75,79.300003,79.300003,82.96124980833336,64215246,38.13292329955212,31.69831740706651
2020-04-13,79,84,78.550003,83.25,83.25,82.97749978333336,84855385,50.632914597019905,38.713087893233414
2020-04-20,83.25,83.5,79.5,80.900002,80.900002,82.9670831166667,63378721,43.19621159469694,43.98734983042299
2020-04-27,82.150002,85.5,81.650002,85.5,85.5,82.98166645000002,52133620,57.75316821222584,50.5274314679809
2020-05-04,82.400002,84.75,82.199997,84.349998,84.349998,82.98374978333337,41776617,54.11392114645071,51.68776698445783
2020-05-11,85,85.400002,83.050003,83.849998,83.849998,82.95624975000003,38106001,52.531642565293836,54.79957730799013
2020-05-18,83.050003,84.800003,82.800003,82.949997,82.949997,82.91833305833333,44565812,49.68353795465429,52.10970055546628
2020-05-25,83.150002,84.900002,82.150002,84.449997,84.449997,82.91458301666667,38092859,54.43037369812491,52.21518473935769
2020-06-01,84.449997,88.349998,84.400002,88.349998,88.349998,82.992082975,63382760,66.77214979570569,56.96202048282831
2020-06-08,88.900002,90.849998,87.099998,88.25,88.25,83.06333300000001,73647581,66.45570040858864,62.552741300806424
2020-06-15,88.099998,89.300003,86.900002,88.849998,88.849998,83.12041631666668,39294719,68.35442837686256,67.19409286038564
2020-06-22,88.849998,90.5,88.800003,90,90,83.1941663,29306249,71.99367544263768,68.93460140936297
2020-06-29,89.25,92.75,88.650002,92.550003,92.550003,83.27499967499999,50384031,80.06330570020923,73.47046983990316
2020-07-06,93.199997,95.849998,93.199997,94.650002,94.650002,83.36458300833334,58286691,86.70887257651093,79.58861790645263
2020-07-13,95.400002,97.949997,95.25,97.199997,97.199997,83.49041633333334,72493499,94.77847751762515,87.18355193144845
2020-07-20,97.199997,100.1,96.25,98.5,98.5,83.62083301666667,64857869,95.12937595129377,92.20557534847661
2020-07-27,101.8,108.7,101.8,103.8,103.8,83.80666635000001,66834706,88.1785283474065,92.69546060544182
2020-08-03,103.45,105.95,102,104.65,104.65,83.99124968333334,31397267,90.2291917973462,91.17903203201551
2020-08-10,104.1,105.85,103,104.5,104.5,84.18916635000001,24262817,89.86731001206272,89.42501005227182
2020-08-17,104.5,105.9,98.699997,102.8,102.8,84.38583304166667,42301513,85.76598311218333,88.62082830719743
2020-08-24,102.85,105.7,102.3,103.5,103.5,84.59041640000001,19613293,87.45476477683955,87.6960193003619
2020-08-31,104.1,104.3,101.8,102.55,102.55,84.76499975,26673863,85.16284680337755,86.12786489746684
2020-09-07,102.55,103.35,101.15,103.25,103.25,84.95083310833334,22764771,86.85162846803377,86.4897466827503
2020-09-14,103.5,107,103.25,105.3,105.3,85.14624979166666,39748072,91.79734620024124,87.9372738238842
2020-09-21,105.2,105.9,100.05,100.65,100.65,85.30708314166667,42991593,80.57901085645356,86.40932850824287
2020-09-28,101.35,103.45,101,103,103,85.47749978333333,13331627,85.44061191115799,85.93898965595093
2020-10-05,103.45,106.35,103,106.2,106.2,85.67958314166667,30269897,92.78499216031678,86.26820497597612
2020-10-12,106.7,107.7,105.1,105.25,105.25,85.88041645833333,25600632,89.52959028831562,89.25173145326346
